,ma120,ma120_slope,ma20,ma20_slope,ma5,ma5_slope,ma60,ma60_slope,weighted_avg,날짜,종목명,종목코드,주식_종가,시가총액
124157,43357.083333333336,0.00044206540645986506,42065.0,-0.0036847735647212647,43930.0,0.00022763487366264513,41031.666666666664,0.0002030951703969071,-0.0005465792577008496,2021.06.22,한진,002320,43150,645700000000
124337,57763.75,-0.0015797104585488304,50892.5,0.003978975291054674,48910.0,0.010427315477407483,58841.666666666664,0.0033847896898457136,0.007833043564582929,2021.06.22,싸이토젠,217330,47850,270700000000
124696,1220.75,0.0012287528158918697,1211.75,-0.0028883845677738808,1152.0,0.026041666666666668,1217.5,6.844626967824028e-05,0.016417688687540975,2021.06.22,대주이엔티,114920,1135,3900000000
124876,31742.5,-0.00043317319051744505,33702.5,0.00029671389362806916,33300.0,0.0012012012012012011,32799.166666666664,-0.0010925074315912128,0.000709214156821401,2021.06.22,진로발효,018120,33200,219500000000
125056,1515.375,-0.004151887596579555,1809.75,-0.009117281392457521,1885.0,-0.016976127320954906,1644.0,-0.003953771289537713,-0.013460910545894943,2021.06.22,유니포인트,121060,2005,12000000000
125236,3598.9166666666665,-0.004654178340704379,4785.0,-0.009561128526645767,4989.0,0.005211465223491682,4120.25,-0.006674352284448759,0.0005750825444603451,2021.06.22,모두투어리츠,204210,4960,38700000000
125416,1845.2083333333333,-0.004967822061646074,2352.5,-0.002869287991498406,2269.0,-0.015866020273248127,2146.3333333333335,-0.005086193508308885,-0.011643781229824157,2021.06.22,피에스엠씨,024850,2375,99000000000
125596,13109.166666666666,-0.00019070624880808596,13342.5,-0.005621135469364812,13890.0,0.0014398848092152627,13195.0,-0.0005683971201212581,-0.00025467699233557175,2021.06.22,동부건설,005960,13900,314800000000
125955,18350.0,-2.2706630336124214e-05,18350.0,0.0,18350.0,0.0,18350.0,0.0,-1.1353315168062108e-06,2021.06.22,한국미라클피플사,331660,18350,20200000000
126135,6573.216666666666,-0.014584437350561377,12112.5,-0.006604747162022704,12320.0,0.0008116883116883117,11807.5,0.0007057661091114918,-0.0014519972864240579,2021.06.22,이엔코퍼레이션,066980,12200,219100000000
126315,12417.75,0.0029192083912141895,12269.0,0.011003341755644307,9576.0,-0.004177109440267335,12305.5,0.003047417821299419,-6.375058335425474e-05,2021.06.22,알리코제약,260660,9500,98200000000
126495,21730.0,-0.003259702408344782,24767.5,-0.0008075098415261935,24590.0,0.0,24670.833333333332,-0.0037493666610369874,-0.0006994237548261766,2021.06.22,한신공영,004960,24750,286400000000
126675,24144.166666666668,0.003779380802816415,19707.5,-0.003171381453761258,19890.0,-0.0015082956259426848,20393.333333333332,0.0008172605426610599,-0.00134397335320807,2021.06.22,석경에이티,357550,20050,109400000000
126797,573.775,-0.0008859454199526396,573.3,-0.0037502180359322824,592.8,-0.008771929824561289,603.9166666666666,0.0011039050641646075,-0.006385704757732465,2021.06.22,릭스솔루션,029480,586,49000000000
126977,5631.0,-0.002367844669389634,6678.0,-0.007786762503743636,6910.0,-0.006367583212735167,6021.166666666667,-0.004733301962521106,-0.006288004018748178,2021.06.22,대성에너지,117580,7100,196100000000
127157,56237.916666666664,-0.004571352364581935,64020.0,-0.008669165885660732,68020.0,-0.022934431049691267,62536.666666666664,-0.00218538457438299,-0.017088319435098868,2021.06.22,코오롱인더,120110,70900,1912800000000
127337,5275.916666666667,-0.005796780970131687,6528.5,-0.01225396339128437,6828.0,-0.015231400117164616,5958.916666666667,-0.008810326261764583,-0.013522074429096918,2021.06.22,현우산업,092300,7120,108500000000
127517,4146.708333333333,-0.004642236311934165,5430.25,-0.011371483817503799,5880.0,0.011564625850340135,4753.0,-0.006487130934848102,0.004361885130138809,2021.06.22,라온시큐어,042510,5630,215000000000
127697,19410.833333333332,0.0012450092302409073,17472.5,0.0014308198597796538,17090.0,0.0023405500292568754,18420.833333333332,0.0018095453517305096,0.002050726487657996,2021.06.22,이노메트리,302430,17000,166200000000
127877,8828.083333333334,0.0034076856999913667,7761.5,-0.0032854474006313215,8008.0,-0.001998001998001998,7940.0,-4.198152812758567e-05,-0.001789604646640753,2021.06.22,제이티,089790,8040,82700000000
128057,4233.125,0.00018701707761215882,4584.0,0.004308464223385689,4289.0,0.0328747959897412,4242.583333333333,-0.0015124432833767305,0.02208841676355185,2021.06.22,엄지하우스,224810,4105,17200000000
128237,41998.75,-0.00714306973421828,59990.0,0.0006667777962993832,59680.0,0.001675603217158177,54715.0,-0.006000791982698268,0.00026526496543195083,2021.06.22,시그넷이브이,260870,59400,331700000000
128417,6664.333333333333,-0.0006377232031210924,6523.0,0.0,6462.0,0.0024760136180748994,6725.5,0.0009416895893737314,0.001671691650530003,2021.06.22,미투온,201490,6420,201300000000
128597,98746.66666666667,-0.0006751282743721798,96405.0,-0.0012447487163528862,96640.0,-0.0012417218543046358,99231.66666666667,-0.0006214414081526883,-0.0011519695031024684,2021.06.22,스튜디오드래곤,253450,97100,2913400000000
128777,10493.583333333334,-0.0013817968123376984,11392.5,0.0026333113890717576,10880.0,0.015625,11815.833333333334,0.0037379222794272707,0.010987614665140194,2021.06.22,서연탑메탈,019770,10350,118800000000
128957,13918.75,-0.002664271815596511,14622.5,-0.0022226021542143958,14720.0,-0.008152173913043478,14200.833333333334,-0.0024059620914266447,-0.006117243274243629,2021.06.22,까스텔바작,308100,15050,99000000000
129316,204.13333333333333,0.003959830176355342,161.0,0.0,161.0,0.0,161.3,0.004443066749328385,0.0006422981837506056,2021.06.22,나라소프트,288490,161,4900000000
129496,5121.708333333333,-0.002676515810967961,5868.5,-0.006901252449518616,6056.0,-0.00033025099075297226,5508.083333333333,-0.0034192172110685264,-0.002070661145548406,2021.06.22,빅솔론,093190,6160,117900000000
129676,131391.66666666666,-0.002632079660049434,148425.0,0.003031834259727135,145100.0,0.0027567195037904893,144133.33333333334,-0.001850138760407165,0.002081616670366057,2021.06.22,롯데제과,280360,144000,927200000000
129856,7423.333333333333,-0.006017063313875087,10205.0,-0.01739343459088682,11480.0,-0.03397212543554007,8426.666666666666,-0.010996835443037903,-0.026961105161275953,2021.06.22,제이씨케미칼,137950,11650,258300000000
130036,3707.5416666666665,-0.004933637518121805,4388.5,-0.01674831947134556,5302.0,0.003772161448509996,4019.75,-0.005742479839127678,-0.001718688812556473,2021.06.22,고려시멘트,198440,5220,166900000000
130216,27772.083333333332,0.0006151261008507618,27537.5,-0.0017249205628688152,27550.0,0.0018148820326678765,27210.0,-0.0006125199068970187,0.000804193523013193,2021.06.22,슈프리마,236200,27450,197100000000
130396,0.0,0.0,48170.0,-0.0012455885405854266,46880.0,-0.0014931740614334472,50445.0,0.004988931839957662,-0.0007207876640530597,2021.06.22,제노코,361390,47200,114500000000
130492,5420.0,0.0,5420.0,0.0,5420.0,0.0,5420.0,0.0,0.0,2021.06.22,라이트론,069540,5420,141300000000
130672,5097.416666666667,0.0020435187758503933,4887.5,-0.0010230179028132991,4940.0,0.001417004048582996,5018.5,-0.0018431802331373916,0.0006343069664950682,2021.06.22,우리바이오,082850,4880,221100000000
131031,9068.916666666666,-0.0014610344859272058,10419.5,0.002399347377513316,10188.0,0.004907734589713388,9811.0,-0.0030068290694118846,0.0032961623275788166,2021.06.22,해태제과식품,101530,10000,292600000000
131211,3491.25,-0.0067311134980307915,5205.25,0.005763411939868402,5140.0,-0.007003891050583658,4313.0,-0.008211608315944115,-0.004557563301401649,2021.06.22,에스엠비나,299670,5270,28700000000
131391,46323.75,0.0017629545679411585,42885.0,-0.0009327270607438498,42860.0,0.00863275781614559,41846.666666666664,7.965588657007549e-05,0.005520860485399929,2021.06.22,비나텍,126340,41800,213400000000
131571,7406.75,0.002328956694906673,7137.0,-0.004063331932184391,7304.0,0.0016429353778751369,7314.0,-0.0010937927262783702,0.0002623101712994574,2021.06.22,오상자이엘,053980,7360,131000000000
131751,2095.4583333333335,-0.0007158338470103995,2357.0,-0.004773016546457361,2407.0,0.004570004154549232,2351.0833333333335,-0.002693793641229285,0.0017107283346920802,2021.06.22,알티캐스트,085810,2380,71000000000
131931,3360.7916666666665,0.00039673192080243543,3452.25,-0.007676153233398509,3584.0,-0.011160714285714286,3623.25,0.0004369925711263327,-0.008726159079241232,2021.06.22,신풍제지,002870,3730,127600000000
132111,2084.625,-0.0004996901920808371,2214.0,-0.0010162601626016261,2181.0,-0.0041265474552957355,2132.75,-0.0009377564177704841,-0.0030042680298436437,2021.06.22,신한제7호스팩,366330,2160,9700000000
132237,21725.416666666668,-0.009926928904317196,34065.0,-0.005137237633935124,34640.0,0.012990762124711317,32803.333333333336,-0.01003454933441727,0.0059167464756177445,2021.06.22,대원미디어,048910,34150,437100000000
132417,4425.541666666667,-0.003314095261408747,4724.75,-0.0046563310228054395,4761.0,0.007141356857802983,4578.916666666667,0.0013831510364532432,0.0036832260935857385,2021.06.22,쇼박스,086980,4710,293300000000
132597,16452.916666666668,-0.0025324790437359864,17752.5,0.002675679481763132,16930.0,0.0011813349084465446,18874.166666666668,0.0017660823877433238,0.0013529878734304134,2021.06.22,디와이파워,210540,16900,184900000000
132777,34751.25,0.0011989976379745834,32700.0,-0.0024464831804281344,33660.0,-0.0041592394533571005,34056.666666666664,0.0009787608887149581,-0.0030349763099975177,2021.06.22,나이벡,138610,33650,329800000000
132957,9889.083333333334,-0.0031937574261180868,11177.5,-0.006486244687989264,11540.0,-0.022530329289428077,10648.666666666666,-0.0018781694108808615,-0.016289467788120095,2021.06.22,이스트소프트,047560,12400,137900000000
133137,8459.333333333334,0.0005319568129876271,7836.0,0.0005104645227156713,7782.0,0.0010280133641737343,8281.5,0.0010465092877698558,0.0009015503606824286,2021.06.22,DMS,068790,7780,192400000000
133317,16596.5,-0.004875525964309817,17980.0,0.0013904338153503894,17730.0,-0.007332205301748449,18370.833333333332,-0.0011794057609433926,-0.0048495635573762436,2021.06.22,아바텍,149950,18150,284100000000
133497,9013.666666666666,-0.0011186716467584913,8600.0,0.0011627906976744186,8328.0,0.004562920268972142,8678.666666666666,0.0017283760946381933,0.0033153603414926708,2021.06.22,씨엔티드림,286000,8200,37200000000
133627,1254.525,-0.0033080249496822227,1426.0,-0.0029803646563814866,1428.0,-0.004201680672268907,1385.8333333333333,-0.0013229104028862953,-0.003624857656023828,2021.06.22,사조동아원,008040,1440,204000000000
133807,45562.5,0.003703703703703704,43125.0,0.00011594202898550724,42670.0,0.0018748535270681978,43060.0,-0.0008321721628735661,0.0013438111672892585,2021.06.22,제일약품,271980,42550,624200000000
133987,47322.916666666664,-0.004226282192383888,56230.0,-0.0013338075760270319,55800.0,-0.008243727598566309,55946.666666666664,-0.0018172068636796517,-0.006018219250260666,2021.06.22,현대건설기계,267270,56900,1117000000000
134346,3076.5833333333335,-0.0016116362848398336,3456.25,-0.0037613019891500903,3395.0,0.0035346097201767305,3262.5833333333335,-0.00196674414446639,0.0012679796915962258,2021.06.22,하림,136480,3355,355300000000
134705,5870.0,0.00021294718909710392,5780.0,0.0,5780.0,0.0,5810.0,0.0004302925989672978,5.367661935158498e-05,2021.06.22,비츠로시스,054220,5780,129600000000
134885,0.0,0.0,11755.0,-0.005316886431305828,11880.0,-0.005892255892255892,12330.0,0.005879967558799676,-0.004305346860347528,2021.06.22,라이프시맨틱스,347700,11650,117400000000
134993,1089.4083333333333,-0.0028685295535038134,1194.75,-0.007532956685499058,1236.0,-0.01779935275080906,1210.25,-0.0035116711423259657,-0.013570764217033491,2021.06.22,보해양조,000890,1300,175800000000
135173,4188.583333333333,-0.0016413664126693592,4295.75,-0.005121340860152476,4409.0,-0.015649807212519847,4284.916666666667,-0.001828118010852161,-0.01146152298188708,2021.06.22,에스엔유,080000,4635,155000000000
135353,10942.5,0.0006854009595613434,10268.5,-0.003651945269513561,10460.0,-0.006692160611854685,10448.5,0.00015951252970915062,-0.005030072150659275,2021.06.22,후성,093370,10600,972400000000
135533,7456.083333333333,-0.001877661417410839,8668.5,0.009805618042337198,7940.0,0.029974811083123425,8886.0,0.0034698777102559015,0.021697855512652714,2021.06.22,에이플러스에셋,244920,7500,166400000000
135678,41660.0,-0.0006701072171546866,40227.5,0.00018643962463488905,39900.0,0.0035087719298245615,44104.166666666664,0.0035521965044875924,0.002639703968903968,2021.06.22,게임빌,063080,39400,259500000000
135858,739.0,0.0,739.0,0.0,739.0,0.0,739.0,0.0,0.0,2021.06.22,에스디시스템,121890,739,7100000000
136038,16385.25,0.005040102124369913,7118.0,0.0042849114919921326,6330.0,0.007898894154818325,14792.166666666666,0.01353193694861027,0.007596462300109861,2021.06.22,스템랩,258540,6240,32500000000
136218,1543.0416666666667,-0.0018632030891367157,1767.0,-0.005234861346915676,1863.0,-0.0021470746108427268,1673.0833333333333,-0.00488120735169588,-0.0030238516560573314,2021.06.22,우리이앤엘,153490,1840,94200000000
136398,4973.375,-0.0006115900503515158,4049.75,-0.0009877152910673498,4118.0,0.004371053909664886,4060.25,-0.0005336288816369718,0.002559699592387433,2021.06.22,듀오백,073190,4060,47900000000
136578,2155.5416666666665,-0.0003672704076700822,2306.25,0.0007588075880758808,2210.0,0.0,2207.6666666666665,-0.0007171976445718089,6.167823277449114e-05,2021.06.22,한국제8호스팩,310870,2210,7600000000
136758,35697.083333333336,-0.0006886650403278258,34950.0,-0.00021459227467811158,35380.0,-0.0014132278123233466,38144.166666666664,0.0006554082100801783,-0.0009304089639541711,2021.06.22,대한약품,023910,34950,210000000000
137117,5694.958333333333,-0.0071847174767154095,8259.5,-0.02439614988800775,10080.0,-0.004166666666666667,6562.75,-0.00609500590453697,-0.008556299775224352,2021.06.22,오션스톤,329020,9400,7500000000
137297,72124.16666666667,-0.0019410969508602061,72850.0,-0.007206588881262869,75000.0,0.0010666666666666667,71753.33333333333,0.000278732695345164,-0.0008171660209277344,2021.06.22,효성중공업,298040,75700,704900000000
137477,3577.4583333333335,-0.006196205406538712,4420.5,-0.011424047053500735,4781.0,-0.033884124660112945,4161.25,-0.007249424251527058,-0.025344243135253203,2021.06.22,SIMPAC,009160,5090,321900000000
137657,14190.833333333334,-0.003200422808150887,16292.5,-0.005677458953506215,17150.0,-0.008746355685131196,15185.0,-0.0037317528262539386,-0.007353819409069458,2021.06.22,경농,002100,17150,336800000000
137837,4061.1666666666665,0.0016005253006114827,3719.75,-0.0019490557161099536,3710.0,-0.005390835579514825,3783.6666666666665,0.0009250286318386046,-0.0037213251416921924,2021.06.22,남선알미늄,008350,3780,414800000000
138017,12917.083333333334,-0.0024192767975226605,13540.0,-0.0051698670605613,13920.0,-0.005747126436781609,13316.666666666666,-0.001877346683354193,-0.005078304104231858,2021.06.22,농우바이오,054050,14050,225200000000
138197,1220.1166666666666,-0.0010586419331483452,1220.25,-0.004097520999795124,1253.0,0.007980845969672785,1261.3333333333333,0.0013874207188160678,0.004453855655552475,2021.06.22,KR모터스,000040,1240,121100000000
138377,13090.416666666666,0.0011777063373333836,12500.0,0.0,12500.0,0.0,12500.0,0.0,5.8885316866669184e-05,2021.06.22,태웅,044490,12500,250100000000
138557,57892.5,-0.0010795871658677721,59555.0,0.004449668373772144,58100.0,0.0034423407917383822,61295.0,-0.00021752725888466855,0.003051723105202522,2021.06.22,아이에스동서,010780,57600,1764000000000
138737,60557.916666666664,-0.00527043670315603,90460.0,-0.007019677205394649,91220.0,-0.010304757728568297,69715.83333333333,-0.010530845455957977,-0.009418634345401923,2021.06.22,두산,000150,93700,1540000000000
138917,41954.166666666664,-0.0030092362697388022,48375.0,-0.008733850129198967,52520.0,0.0011424219345011425,44990.833333333336,-0.005075107892348495,-0.0016621683711358405,2021.06.22,SGC에너지,005090,52200,761700000000
139097,3510.625,-0.004510118093881712,4031.0,-0.013210121557926073,4542.0,-0.017393218846323204,3720.5833333333335,-0.004143615472484235,-0.014587484013637807,2021.06.22,케이엘넷,039420,4540,109700000000
