종목명,분기,기업코드,유동자산,부채총계,청산가치
오르비텍,2021년 1분기 보고서,00297989,63312761341,52920303126,10392458215
이루온,2021년 1분기 보고서,00390514,26625072673,12386050936,14239021737
이오플로우,2021년 1분기 보고서,01274310,49365301312,34676747577,14688553735
이랜시스,2021년 1분기 보고서,01199189,28561247560,19118073358,9443174202
레이,2021년 1분기 보고서,00828761,57024289995,23026122015,33998167980
올리패스,2021년 1분기 보고서,01070149,46338634804,16266741012,30071893792
인탑스,2021년 1분기 보고서,00226866,289807019102,98257107210,191549911892
테크윙,2021년 1분기 보고서,00535676,169739914841,187581351973,-17841437132
케이피티유,2021년 1분기 보고서,00357607,15492675823,31086823733,-15594147910
티움바이오,2021년 1분기 보고서,01335930,65671016177,2192684251,63478331926
한국화장품,2021년 1분기 보고서,00823429,24570804920,11122720860,13448084060
대주산업,2021년 1분기 보고서,00112457,28036876199,35436225735,-7399349536
마니커에프앤지,2021년 1분기 보고서,00770312,53719425695,49947420987,3772004708
상신이디피,2021년 1분기 보고서,00480783,60412653800,64033293078,-3620639278
환인제약,2021년 1분기 보고서,00166573,218903878669,33797361734,185106516935
유니켐,2021년 1분기 보고서,00137207,90123426219,107243802610,-17120376391
국전약품,2021년 1분기 보고서,01329957,42864511365,28185714718,14678796647
엔지켐생명과학,2021년 1분기 보고서,00606886,130820254815,54406457587,76413797228
티케이케미칼,2021년 1분기 보고서,00693554,206173337368,434287437220,-228114099852
미코,2021년 1분기 보고서,00366942,48482989329,97868000569,-49385011240
광명전기,2021년 1분기 보고서,00103662,76003217211,45251602445,30751614766
크리스탈지노믹스,2021년 1분기 보고서,00407814,113359315675,35449150550,77910165125
엠에스오토텍,2021년 1분기 보고서,00259545,61857391788,283264152840,-221406761052
SBS미디어홀딩스,2021년 1분기 보고서,00650629,34716773526,2325482774,32391290752
켐온,2021년 1분기 보고서,01070857,43331116692,17791904402,25539212290
지노믹트리,2021년 1분기 보고서,01108248,41358322325,9993107500,31365214825
메가엠디,2021년 1분기 보고서,00807555,49632257199,50377256983,-744999784
한독,2021년 1분기 보고서,00161046,472375509926,288073370113,184302139813
샘표,2021년 1분기 보고서,00130091,37717098583,8068297660,29648800923
노바텍,2021년 1분기 보고서,01259232,45744567473,7027536675,38717030798
SPC삼립,2021년 1분기 보고서,00125530,203495702198,633510211197,-430014508999
제놀루션,2021년 1분기 보고서,01062177,69608002835,22785251913,46822750922
덕산하이메탈,2021년 1분기 보고서,00471068,45138403498,25081311717,20057091781
미원상사,2021년 1분기 보고서,00121932,148267900876,61531911200,86735989676
웰크론한텍,2021년 1분기 보고서,00487546,44241761159,9990051000,34251710159
리메드,2021년 1분기 보고서,01275665,45453138603,49065947272,-3612808669
삼정펄프,2021년 1분기 보고서,00128227,129501572708,22725289387,106776283321
인터로조,2021년 1분기 보고서,00604426,104659135155,61857536916,42801598239
천보,2021년 1분기 보고서,00897752,75953621612,9970904666,65982716946
에프엔에스테크,2021년 1분기 보고서,00476036,33565499239,31907604727,1657894512
압타머사이언스,2021년 1분기 보고서,01265251,34225814466,2157488466,32068326000
아이에이,2021년 1분기 보고서,00252269,22765783384,25766922229,-3001138845
샘표식품,2021년 1분기 보고서,01167056,141541387173,76221481238,65319905935
삼익악기,2021년 1분기 보고서,00127857,46196811977,196789552588,-150592740611
신테카바이오,2021년 1분기 보고서,01344336,41321989598,4367461298,36954528300
녹십자셀,2021년 1분기 보고서,00198378,50151778080,67575647237,-17423869157
풍산,2021년 1분기 보고서,00684714,1090517874169,978524969186,111992904983
캐스텍코리아,2021년 1분기 보고서,00302582,106105025425,141206444099,-35101418674
대림제지,2021년 1분기 보고서,00109781,50722800037,54786953578,-4064153541
이구산업,2021년 1분기 보고서,00145464,164114920400,176426568662,-12311648262
휴마시스,2021년 1분기 보고서,01042979,51615827554,19031390471,32584437083
티라유텍,2021년 1분기 보고서,01309388,14477772287,8961768875,5516003412
동방아그로,2021년 1분기 보고서,00115384,155570217148,62621931203,92948285945
한창,2021년 1분기 보고서,00163716,39985039741,37908802711,2076237030
위더스제약,2021년 1분기 보고서,00765851,74674580570,30387104278,44287476292
롯데정보통신,2021년 1분기 보고서,01262032,198729572475,152649487687,46080084788
얼라인드,2021년 1분기 보고서,01073678,15666560904,6188188121,9478372783
에스제이엠홀딩스,2021년 1분기 보고서,00181943,13904571905,14846033052,-941461147
아이퀘스트,2021년 1분기 보고서,01146822,43653117014,8752786421,34900330593
엔에스,2021년 1분기 보고서,01020843,80886083338,62059423033,18826660305
네온테크,2021년 1분기 보고서,01325429,26625083922,35214757605,-8589673683
아세아,2021년 1분기 보고서,00138701,28929147042,39309928256,-10380781214
파커스,2021년 1분기 보고서,00384762,45252986152,16093581775,29159404377
오스템임플란트,2021년 1분기 보고서,00341916,368551108406,556288207702,-187737099296
에스제이그룹,2021년 1분기 보고서,01222432,78337653316,36824208099,41513445217
미원에스씨,2021년 1분기 보고서,01234297,227813107128,66089900054,161723207074
대모,2021년 1분기 보고서,00450995,33721929263,32876264668,845664595
더블유에스아이,2021년 1분기 보고서,01318261,27892777475,3058700801,24834076674
엔바이오니아,2021년 1분기 보고서,00964595,14293741587,7926733784,6367007803
라파스,2021년 1분기 보고서,01058101,25435032817,10929104258,14505928559
케이엔제이,2021년 1분기 보고서,00769158,35883727788,62559154318,-26675426530
와이엔텍,2021년 1분기 보고서,00190756,32182666221,83635239943,-51452573722
에이텍티앤,2021년 1분기 보고서,01099861,10832223592,6498176415,4334047177
영원무역,2021년 1분기 보고서,00776820,447483696203,469530421774,-22046725571
디케이앤디,2021년 1분기 보고서,00892526,27090733081,7544800769,19545932312
레이크머티리얼즈,2021년 1분기 보고서,01255652,38486607775,52184567363,-13697959588
대원제약,2021년 1분기 보고서,00111999,128352108148,143081251921,-14729143773
티앤엘,2021년 1분기 보고서,00608440,46610820348,10182758805,36428061543
에스피지,2021년 1분기 보고서,00220686,125109839541,127567161452,-2457321911
웰크론,2021년 1분기 보고서,00362159,44283886128,55213826806,-10929940678
수산아이앤티,2021년 1분기 보고서,00577016,24506554053,4598907688,19907646365
테스,2021년 1분기 보고서,00524421,224696727128,72319355333,152377371795
엠투엔,2021년 1분기 보고서,00143226,9205831690,47513610069,-38307778379
인선이엔티,2021년 1분기 보고서,00375931,91467195730,114302128095,-22834932365
어보브반도체,2021년 1분기 보고서,00591441,108743507993,43305461727,65438046266
휴비츠,2021년 1분기 보고서,00398668,50333653060,67948672965,-17615019905
케이엔더블유,2021년 1분기 보고서,00606664,9875590676,11518969054,-1643378378
미래생명자원,2021년 1분기 보고서,01071944,37266213215,19849764254,17416448961
씨에스베어링,2021년 1분기 보고서,00765462,56613060234,79066252666,-22453192432
휴스틸,2021년 1분기 보고서,00156488,231912166714,171464104481,60448062233
소룩스,2021년 1분기 보고서,00605522,34066469392,21516001440,12550467952
덕우전자,2021년 1분기 보고서,00571298,58127996053,53196579005,4931417048
태평양물산,2021년 1분기 보고서,00154329,210657006846,415544458469,-204887451623
엘디티,2021년 1분기 보고서,00540571,8439459314,2122711869,6316747445
아미노로직스,2021년 1분기 보고서,00466428,33888887564,5033954900,28854932664
케이씨티,2021년 1분기 보고서,00441447,3827186601,19963419307,-16136232706
대창,2021년 1분기 보고서,00112651,238025250962,297388716580,-59363465618
알서포트,2021년 1분기 보고서,00838962,31907121657,10504165864,21402955793
에이비엘바이오,2021년 1분기 보고서,01256864,68999237843,8721866445,60277371398
삼화네트웍스,2021년 1분기 보고서,00301112,26295714448,5611527809,20684186639
비아트론,2021년 1분기 보고서,00610083,120364918723,36315429313,84049489410
흥국에프엔비,2021년 1분기 보고서,00916516,41493221768,26894869626,14598352142
윈팩,2021년 1분기 보고서,00536286,16718368700,80680552327,-63962183627
동양,2021년 1분기 보고서,00117337,214612442196,128041666186,86570776010
서울식품공업,2021년 1분기 보고서,00130879,25499187830,49472012809,-23972824979
그린플러스,2021년 1분기 보고서,00602279,32715239466,4803871000,27911368466
우리손에프앤지,2021년 1분기 보고서,00413417,64728827567,67072298205,-2343470638
오로스테크놀로지,2021년 1분기 보고서,01016479,66870977284,15927480498,50943496786
바디텍메드,2021년 1분기 보고서,01046708,107466963836,30005153995,77461809841
엠아이텍,2021년 1분기 보고서,00531829,47675590303,14069736810,33605853493
하나마이크론,2021년 1분기 보고서,00445054,145579283443,333645724715,-188066441272
영진약품,2021년 1분기 보고서,00141149,102141277462,79459803098,22681474364
쿠쿠홈시스,2021년 1분기 보고서,01267684,314539611872,146962126190,167577485682
체리부로,2021년 1분기 보고서,00216434,53966965383,147437471959,-93470506576
모비릭스,2021년 1분기 보고서,01210190,56719288334,6212645397,50506642937
현대그린푸드,2021년 1분기 보고서,00105280,374483460000,379707140000,-5223680000
유진기업,2021년 1분기 보고서,00184667,377375548060,730781357829,-353405809769
미디어젠,2021년 1분기 보고서,01190124,14415518483,13607424015,808094468
바이오니아,2021년 1분기 보고서,00326731,107481075673,52550266720,54930808953
동성화인텍,2021년 1분기 보고서,00231105,135080316465,135453684629,-373368164
신진에스엠,2021년 1분기 보고서,00577380,41297254429,31208828439,10088425990
티플랙스,2021년 1분기 보고서,00497631,70792342551,49689090375,21103252176
힘스,2021년 1분기 보고서,00556712,40621033596,5656118000,34964915596
국도화학,2021년 1분기 보고서,00104388,482555189165,454707958966,27847230199
뉴트리,2021년 1분기 보고서,01214248,56686453405,29632071327,27054382078
하이골드3호,2021년 1분기 보고서,00905316,62240,-58183552083,58183614323
오리온,2021년 1분기 보고서,01238169,184849059920,421037229124,-236188169204
아이진,2021년 1분기 보고서,00945457,41289165450,-71372447464,112661612914
삼륭물산,2021년 1분기 보고서,00125488,23576737291,28437928247,-4861190956
한일단조,2021년 1분기 보고서,00162832,71501802664,112179428460,-40677625796
아톤,2021년 1분기 보고서,00595182,38291633233,7829925449,30461707784
조광페인트,2021년 1분기 보고서,00148920,101143245071,154638228559,-53494983488
선익시스템,2021년 1분기 보고서,00327819,61861505287,19917641055,41943864232
유비쿼스,2021년 1분기 보고서,01203376,121505468796,37575982681,83929486115
동아엘텍,2021년 1분기 보고서,00489243,115508075006,48292075401,67215999605
디지캡,2021년 1분기 보고서,00681373,9905056231,14174114701,-4269058470
안트로젠,2021년 1분기 보고서,00631837,66632798464,26367040734,40265757730
이수앱지스,2021년 1분기 보고서,00526872,44605860853,18689374353,25916486500
에스디생명공학,2021년 1분기 보고서,01099667,59108325453,53774304410,5334021043
에스제이엠,2021년 1분기 보고서,00815369,58904229268,18352766316,40551462952
정다운,2021년 1분기 보고서,01047415,77813972935,73738422129,4075550806
일진파워,2021년 1분기 보고서,00485177,46601066468,34234701095,12366365373
켐트로닉스,2021년 1분기 보고서,00371485,131796402678,180332816474,-48536413796
한빛소프트,2021년 1분기 보고서,00348292,9005957972,21051730883,-12045772911
우원개발,2021년 1분기 보고서,00363246,46347200032,54059706806,-7712506774
미스터블루,2021년 1분기 보고서,01047840,23325306649,11228752268,12096554381
티로보틱스,2021년 1분기 보고서,00867098,32740540925,37924398795,-5183857870
극동유화,2021년 1분기 보고서,00105156,109634997365,105545481686,4089515679
삼아제약,2021년 1분기 보고서,00126788,91595851132,15546002768,76049848364
EDGC,2021년 1분기 보고서,01182550,83853810541,102091633978,-18237823437
부산도시가스,2021년 1분기 보고서,00123967,378238611787,420688862773,-42450250986
티피씨글로벌,2021년 1분기 보고서,00578538,25492335986,25228285541,264050445
디젠스,2021년 1분기 보고서,00576789,32060837708,43715552835,-11654715127
셀루메드,2021년 1분기 보고서,00310156,18254560784,13945722467,4308838317
KPX홀딩스,2021년 1분기 보고서,00587466,160640442562,54084715756,106555726806
혜인,2021년 1분기 보고서,00165343,120703106175,102089310999,18613795176
인터파크,2021년 1분기 보고서,00244561,180101457910,237567950283,-57466492373
쎄트렉아이,2021년 1분기 보고서,00449254,105956353557,72878122802,33078230755
동일철강,2021년 1분기 보고서,00172945,47726118685,55754997933,-8028879248
케이티,2021년 1분기 보고서,00190321,7287308000000,14681300000000,-7393992000000
지니뮤직,2021년 1분기 보고서,00223762,170834618527,86358605417,84476013110
KT서브마린,2021년 1분기 보고서,00225742,69517632189,13567537051,55950095138
미래산업,2021년 1분기 보고서,00197759,46480805050,41175085110,5305719940
제일테크노스,2021년 1분기 보고서,00148595,66819825878,84374989162,-17555163284
서울도시가스,2021년 1분기 보고서,00130684,882205300168,675571616640,206633683528
NICE,2021년 1분기 보고서,00158316,450879967109,18941150000,431938817109
앤디포스,2021년 1분기 보고서,00942131,100765781598,26604785965,74160995633
엠게임,2021년 1분기 보고서,00397058,33233187423,12498941196,20734246227
크리스에프앤씨,2021년 1분기 보고서,00522007,230074585687,90984333288,139090252399
바이오솔루션,2021년 1분기 보고서,00560982,41244282693,3593595243,37650687450
국순당,2021년 1분기 보고서,00256715,65859095614,8929152000,56929943614
제일기획,2021년 1분기 보고서,00148276,700343820029,508273072941,192070747088
삼성전기,2021년 1분기 보고서,00126371,2744336602820,1275020140053,1469316462767
EMW,2021년 1분기 보고서,00479705,20931242459,19636704313,1294538146
휴켐스,2021년 1분기 보고서,00426086,496729348077,221001767043,275727581034
전진바이오팜,2021년 1분기 보고서,00632793,6516607420,5029553805,1487053615
삼성공조,2021년 1분기 보고서,00126201,166920972433,25814701552,141106270881
KG ETS,2021년 1분기 보고서,00366137,45900424612,182754026452,-136853601840
조선내화,2021년 1분기 보고서,00148984,246543699541,358468309682,-111924610141
효성 ITX,2021년 1분기 보고서,00414850,58483483829,114043444677,-55559960848
팬오션,2021년 1분기 보고서,00122737,674265000000,2081817000000,-1407552000000
코렌,2021년 1분기 보고서,00477257,26192634030,50321241662,-24128607632
카이노스메드,2021년 1분기 보고서,01263527,12095678420,20445130094,-8349451674
케이씨씨글라스,2021년 1분기 보고서,01428203,767092718472,427588921356,339503797116
삼양홀딩스,2021년 1분기 보고서,00126937,365089000000,259373000000,105716000000
코웨이,2021년 1분기 보고서,00170558,1048043370457,1612950636558,-564907266101
에이치엘비제약,2021년 1분기 보고서,00336817,63129568831,61397034004,1732534827
한국쉘석유,2021년 1분기 보고서,00158149,129011501994,67741972901,61269529093
휴온스블러썸,2021년 1분기 보고서,01185566,36947375394,62499085382,-25551709988
테스나,2021년 1분기 보고서,00563545,59082434989,243175887592,-184093452603
HDC,2021년 1분기 보고서,00164636,165202468278,183911598372,-18709130094
HDC현대EP,2021년 1분기 보고서,00357935,307261078589,240413806105,66847272484
한솔제지,2021년 1분기 보고서,01060744,554911789360,1093490230026,-538578440666
YG PLUS,2021년 1분기 보고서,00249247,59038420092,21365801212,37672618880
한일화학,2021년 1분기 보고서,00267979,93082816568,60294779864,32788036704
엔에스쇼핑,2021년 1분기 보고서,00406392,128985353278,438604900834,-309619547556
성호전자,2021년 1분기 보고서,00317210,56149508883,70103937680,-13954428797
빛샘전자,2021년 1분기 보고서,00359261,39967195997,9354420351,30612775646
아이크래프트,2021년 1분기 보고서,00405719,29131489835,19824121236,9307368599
케이사인,2021년 1분기 보고서,01003040,24965975563,7067125700,17898849863
스타모빌리티,2021년 1분기 보고서,00923899,21875843234,31457895548,-9582052314
고려제약,2021년 1분기 보고서,00103015,67676345848,15772206810,51904139038
진매트릭스,2021년 1분기 보고서,00552992,20061918601,5097379218,14964539383
에스티팜,2021년 1분기 보고서,00871833,221442269109,147220487713,74221781396
금호석유화학,2021년 1분기 보고서,00106368,1561444493269,1497732758489,63711734780
대한화섬,2021년 1분기 보고서,00113544,73722657336,121303078522,-47580421186
세동,2021년 1분기 보고서,00133663,22761207230,82552332715,-59791125485
대양금속,2021년 1분기 보고서,00111111,79724705085,38439151899,41285553186
선데이토즈,2021년 1분기 보고서,00815767,131858309643,15491244183,116367065460
피피아이,2021년 1분기 보고서,00403766,17580506557,16970792142,609714415
남화산업,2021년 1분기 보고서,00245694,39164405126,14853697964,24310707162
위메이드,2021년 1분기 보고서,00444329,242510345604,53938079283,188572266321
휘닉스소재,2021년 1분기 보고서,00369569,24085784384,17008958586,7076825798
이월드,2021년 1분기 보고서,00540605,56680931336,85846480224,-29165548888
솔루에타,2021년 1분기 보고서,00624518,45550983621,61854211746,-16303228125
아모레퍼시픽,2021년 1분기 보고서,00583424,1479477308109,465662052190,1013815255919
아모레퍼시픽그룹,2021년 1분기 보고서,00154462,454645217808,85457217085,369188000723
한온시스템,2021년 1분기 보고서,00161125,1339815662560,3440616264170,-2100800601610
유니온,2021년 1분기 보고서,00144252,45090709446,80676308195,-35585598749
티에스이,2021년 1분기 보고서,00372226,105961992633,30049342262,75912650371
핸디소프트,2021년 1분기 보고서,00793155,60476677178,6617331690,53859345488
현대바이오랜드,2021년 1분기 보고서,00347062,53786562014,30838063458,22948498556
휴메딕스,2021년 1분기 보고서,00614478,73018724266,41156134892,31862589374
두산인프라코어,2021년 1분기 보고서,00344287,1888178075824,3981705911738,-2093527835914
한섬,2021년 1분기 보고서,00188089,625907213085,12315000000,613592213085
에스엘바이오닉스,2021년 1분기 보고서,00957568,22403378897,31227320489,-8823941592
현대제철,2021년 1분기 보고서,00145880,8239425262794,16165052525092,-7925627262298
부산산업,2021년 1분기 보고서,00124027,9760726129,8007824694,1752901435
제이엘케이,2021년 1분기 보고서,01153293,15888864188,15957776632,-68912444
한전기술,2021년 1분기 보고서,00159209,248287008362,211221663786,37065344576
무림SP,2021년 1분기 보고서,00121507,179292215890,130737486980,48554728910
삼천리자전거,2021년 1분기 보고서,00128607,96194400390,48913927141,47280473249
팜젠사이언스,2021년 1분기 보고서,00135050,63417198903,51107503601,12309695302
유니온머티리얼,2021년 1분기 보고서,00369833,82311336614,76240768518,6070568096
LG화학,2021년 1분기 보고서,00356361,7292096000000,11193563000000,-3901467000000
쏠리드,2021년 1분기 보고서,00364403,89002233115,147775537841,-58773304726
진에어,2021년 1분기 보고서,00653024,113905162116,464575385746,-350670223630
현대퓨처넷,2021년 1분기 보고서,00403632,288038395634,124312446287,163725949347
참엔지니어링,2021년 1분기 보고서,00153621,72080592280,90923799958,-18843207678
휴맥스홀딩스,2021년 1분기 보고서,00219440,4488450045,22047187488,-17558737443
제이시스메디칼,2021년 1분기 보고서,01267602,36204386634,18507688090,17696698544
인피니티엔티,2021년 1분기 보고서,00125725,16254413061,27926255223,-11671842162
휴먼엔,2021년 1분기 보고서,00205687,17405845580,7179087002,10226758578
레드로버,2021년 1분기 보고서,00364795,16571914647,14685815438,1886099209
이디티,2021년 1분기 보고서,01063884,35948561256,2291104589,33657456667
티비씨,2021년 1분기 보고서,00204642,70890887805,6383423812,64507463993
남양유업,2021년 1분기 보고서,00107598,475236230014,210329181539,264907048475
E1,2021년 1분기 보고서,00165583,1119325385720,1743349292369,-624023906649
코오롱생명과학,2021년 1분기 보고서,00525642,132544273587,209425407924,-76881134337
한세실업,2021년 1분기 보고서,00728638,638138859117,469879315646,168259543471
한세예스24홀딩스,2021년 1분기 보고서,00161976,18415583833,95310388440,-76894804607
한화에어로스페이스,2021년 1분기 보고서,00126566,1690148198706,2906017426735,-1215869228029
노바렉스,2021년 1분기 보고서,00811372,105300228558,112700317937,-7400089379
현대건설,2021년 1분기 보고서,00164478,8275435000000,6476342000000,1799093000000
삼영화학공업,2021년 1분기 보고서,00127255,22718634869,23345050806,-626415937
넷게임즈,2021년 1분기 보고서,01096341,78344447527,30965583725,47378863802
오텍,2021년 1분기 보고서,00397289,57549728962,78261351493,-20711622531
메가스터디,2021년 1분기 보고서,00422284,108420746903,33544721813,74876025090
노랑풍선,2021년 1분기 보고서,00632845,48117483312,2382825000,45734658312
종근당,2021년 1분기 보고서,00992871,570903489239,370295226659,200608262580
대우건설,2021년 1분기 보고서,00124540,5792827623555,6414588428668,-621760805113
조이시티,2021년 1분기 보고서,00397252,52384787945,22383241500,30001546445
STX엔진,2021년 1분기 보고서,00480455,385789000000,505177000000,-119388000000
에이피티씨,2021년 1분기 보고서,00544577,112503313698,36318501062,76184812636
두산밥캣,2021년 1분기 보고서,01032486,137668622000,227475966000,-89807344000
엔시스,2021년 1분기 보고서,01310773,51863503367,13360021773,38503481594
국보디자인,2021년 1분기 보고서,00253985,110758482877,91401847777,19356635100
참좋은여행,2021년 1분기 보고서,00606770,72303184680,5247868885,67055315795
에이치피오,2021년 1분기 보고서,01068737,29428066281,11475597352,17952468929
대한방직,2021년 1분기 보고서,00112970,100301028011,83694850698,16606177313
동운아나텍,2021년 1분기 보고서,00695969,55361633940,36786457122,18575176818
루멘스,2021년 1분기 보고서,00406329,96597515944,89529902105,7067613839
ISC,2021년 1분기 보고서,00572905,75032272195,53893958559,21138313636
아이즈비전,2021년 1분기 보고서,00200910,42295036723,16319519105,25975517618
한화,2021년 1분기 보고서,00160588,1867198000000,4576317000000,-2709119000000
에이스테크,2021년 1분기 보고서,00556907,137753725508,192344396668,-54590671160
넥스트사이언스,2021년 1분기 보고서,00169048,29846929783,37852843381,-8005913598
상상인,2021년 1분기 보고서,00306162,34557715668,22458572475,12099143193
줌인터넷,2021년 1분기 보고서,01128622,23887585733,6590674130,17296911603
금호타이어,2021년 1분기 보고서,00481454,876683709707,1884397831206,-1007714121499
F&F 홀딩스,2021년 1분기 보고서,00126487,637283891047,2356716561874,-1719432670827
엔에스엔,2021년 1분기 보고서,00180865,21934021996,9843627509,12090394487
CMG제약,2021년 1분기 보고서,00380429,146209548928,13000115396,133209433532
GST,2021년 1분기 보고서,00540863,97495034019,37179534799,60315499220
일지테크,2021년 1분기 보고서,00146560,59638661211,77757815341,-18119154130
포스코 ICT,2021년 1분기 보고서,00155212,390163811561,248908372671,141255438890
크로바하이텍,2021년 1분기 보고서,00260611,14643822816,7499910739,7143912077
한화시스템,2021년 1분기 보고서,00339391,1583890362100,1591743026365,-7852664265
삼강엠앤티,2021년 1분기 보고서,00480367,231864855872,385452055861,-153587199989
화승알앤에이,2021년 1분기 보고서,01532603,226310520417,354155785024,-127845264607
에너토크,2021년 1분기 보고서,00169215,18832601158,5744253752,13088347406
신세계푸드,2021년 1분기 보고서,00274933,254320094196,602121757652,-347801663456
이랜텍,2021년 1분기 보고서,00206659,108913724141,94822677289,14091046852
유앤아이,2021년 1분기 보고서,00346610,19106581896,30534711851,-11428129955
다우기술,2021년 1분기 보고서,00176914,374761412096,441552845421,-66791433325
다우데이타,2021년 1분기 보고서,00238782,224752070900,331440703158,-106688632258
한국파마,2021년 1분기 보고서,00187770,48149322867,32965509841,15183813026
디와이,2021년 1분기 보고서,00117179,12975105082,4899373385,8075731697
삼일,2021년 1분기 보고서,00127909,16091526771,47526680043,-31435153272
대동기어,2021년 1분기 보고서,00109310,92846448675,155881878718,-63035430043
화성밸브,2021년 1분기 보고서,00217743,63211005520,27596727164,35614278356
쌍용정보통신,2021년 1분기 보고서,00138303,46081012044,75265324891,-29184312847
씨큐브,2021년 1분기 보고서,00520610,41404858295,27921338636,13483519659
지니틱스,2021년 1분기 보고서,01318933,29086105933,10015036678,19071069255
현진소재,2021년 1분기 보고서,00188715,15040939512,114906046649,-99865107137
대양제지,2021년 1분기 보고서,00111227,52180299468,34789815893,17390483575
피에이치씨,2021년 1분기 보고서,00410739,40368127838,7600669136,32767458702
윈스,2021년 1분기 보고서,00868705,73662981122,38955628246,34707352876
와이오엠,2021년 1분기 보고서,00370200,14905893835,10617307544,4288586291
효성화학,2021년 1분기 보고서,01316236,394834762628,1144146346207,-749311583579
롯데칠성음료,2021년 1분기 보고서,00120571,896859858948,2096537194428,-1199677335480
카카오게임즈,2021년 1분기 보고서,01137383,801658679357,7456009900,794202669457
JYP Ent.,2021년 1분기 보고서,00258689,97889381329,31326237818,66563143511
오이솔루션,2021년 1분기 보고서,00571483,127904040266,51828459951,76075580315
현대공업,2021년 1분기 보고서,00164502,111960063245,54117110444,57842952801
대우조선해양,2021년 1분기 보고서,00111704,5520984369802,6310339084826,-789354715024
동아쏘시오홀딩스,2021년 1분기 보고서,00116824,139144412546,306821790398,-167677377852
삼성엔지니어링,2021년 1분기 보고서,00126308,2275106616536,2628945777161,-353839160625
신라섬유,2021년 1분기 보고서,00135999,1890392653,17679220075,-15788827422
SK하이닉스,2021년 1분기 보고서,00164779,14272903000000,18156016000000,-3883113000000
로지시스,2021년 1분기 보고서,00238199,18691764092,8379057906,10312706186
효성티앤씨,2021년 1분기 보고서,01316227,473875460886,824742772428,-350867311542
주성엔지니어링,2021년 1분기 보고서,00252135,142361161336,317356664764,-174995503428
LG헬로비전,2021년 1분기 보고서,00222532,238186819920,257328460210,-19141640290
LG,2021년 1분기 보고서,00120021,3135541000000,2418720000000,716821000000
골프존,2021년 1분기 보고서,01067516,134510011966,138495824224,-3985812258
롯데케미칼,2021년 1분기 보고서,00165413,5363597522613,4328957551035,1034639971578
진원생명과학,2021년 1분기 보고서,00118521,88889250346,33815766079,55073484267
한프,2021년 1분기 보고서,00226228,49101556212,80389270848,-31287714636
티사이언티픽,2021년 1분기 보고서,00372688,28840024880,35579711825,-6739686945
에이비프로바이오,2021년 1분기 보고서,00620558,55279430486,19741605015,35537825471
한국정보통신,2021년 1분기 보고서,00159342,273065105000,139919108000,133145997000
선도전기,2021년 1분기 보고서,00131939,60390461885,82056118333,-21665656448
STX중공업,2021년 1분기 보고서,00406046,111396013480,248892666268,-137496652788
씨엔플러스,2021년 1분기 보고서,00660033,15219479114,18482581280,-3263102166
폴라리스우노,2021년 1분기 보고서,00663669,53583416419,8450163050,45133253369
세방전지,2021년 1분기 보고서,00133858,935776253386,279397284672,656378968714
케이티앤지,2021년 1분기 보고서,00244455,4803652485234,2358597733120,2445054752114
유비케어,2021년 1분기 보고서,00220057,90329398922,29461383826,60868015096
유테크,2021년 1분기 보고서,00923826,24927923136,3677372847,21250550289
국보,2021년 1분기 보고서,00104519,33352174871,46483790296,-13131615425
브이티지엠피,2021년 1분기 보고서,00150165,65317007921,75206662381,-9889654460
KPX생명과학,2021년 1분기 보고서,00532059,23529324610,11030347046,12498977564
세이브존I&C,2021년 1분기 보고서,00422895,75189330615,106405272301,-31215941686
스타플렉스,2021년 1분기 보고서,00405959,31659689271,49882660842,-18222971571
해성디에스,2021년 1분기 보고서,01032413,198418944064,168866437355,29552506709
SGA,2021년 1분기 보고서,00351579,19887480024,21095687705,-1208207681
대주전자재료,2021년 1분기 보고서,00177816,55847692124,112170787072,-56323094948
한국컴퓨터,2021년 1분기 보고서,00303396,70162737004,19727157211,50435579793
코센,2021년 1분기 보고서,00116426,22853313029,32368034106,-9514721077
지코,2021년 1분기 보고서,00147860,13989913508,54498462486,-40508548978
삼진,2021년 1분기 보고서,00173351,42069665464,15726008873,26343656591
GS홈쇼핑,2021년 1분기 보고서,00207755,763174116252,351321863316,411852252936
서울반도체,2021년 1분기 보고서,00130763,495472741683,266535050745,228937690938
제주항공,2021년 1분기 보고서,00555874,229838424811,954187267281,-724348842470
디지탈옵틱,2021년 1분기 보고서,00536329,38890513210,81207794580,-42317281370
와이어블,2021년 1분기 보고서,00250137,47403668204,67177123634,-19773455430
하이트론씨스템즈,2021년 1분기 보고서,00156150,51141473029,35409372465,15732100564
조광ILI,2021년 1분기 보고서,00291860,55168176580,55534966714,-366790134
이브이첨단소재,2021년 1분기 보고서,00533924,25739058130,54366882638,-28627824508
이스트아시아홀딩스,2021년 1분기 보고서,00799070,1252406245,50750476,1201655769
THQ,2021년 1분기 보고서,00623184,15344117873,14402101500,942016373
에치에프알,2021년 1분기 보고서,01108442,54675043107,58689622756,-4014579649
SK이노베이션,2021년 1분기 보고서,00631518,15979011518000,468569950000,15510441568000
에스엘,2021년 1분기 보고서,00125521,1072497264608,433853492638,638643771970
드림씨아이에스,2021년 1분기 보고서,00916826,43273202640,11807463313,31465739327
바텍,2021년 1분기 보고서,00264255,325254829278,234785660152,90469169126
한국앤컴퍼니,2021년 1분기 보고서,00160047,227550515279,103656339787,123894175492
